time,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,p,q,r,x_ref,y_ref,z_ref,ctrl_thrust,ctrl_roll,ctrl_pitch,gust_active
2.864,1.4283375358534154,0.018913820413256278,1.3374658391451402,0.9899100496800274,-0.010155250948619075,-0.021342914286429124,0.4993298136375231,-0.8098451237275862,3.7989686184556555,-0.021771707480296245,-0.04673971807679213,-0.028912723315532872,2.864,0.0,1.0,0.49348817298934583,-0.0035552973056226025,0.042376675569611645,0
2.872,1.4362549305888224,0.018830505878348874,1.3372945042631617,0.9896743419258676,-0.010414316863425676,-0.021416860247313957,0.4894669925900252,-0.8302110979012504,3.7855587481297777,-0.021936037548235466,-0.04468242460508462,-0.028868322795562777,2.872,0.0,1.0,0.49363351378234277,-0.0033919355138792157,0.041940335677248745,0
2.88,1.4441703361316582,0.018745147471266408,1.3371226478942246,0.9894256928544867,-0.010669800885308403,-0.02148204611713367,0.4795366199185166,-0.8496466045040553,3.772182685192786,-0.022092491606355836,-0.0426469199495096,-0.028819312849217838,2.88,0.0,1.0,0.49377404627140625,-0.0032278348111723226,0.04149828273241739,0
2.888,1.4520836589574002,0.018657773136418192,1.3369503378231102,0.9891653532177492,-0.010921791856027128,-0.021538758889292704,0.4695420353996887,-0.8681610206343352,3.758842147422683,-0.022241081666301576,-0.04063182649132838,-0.028765735075937406,2.888,0.0,1.0,0.4939097654274729,-0.0030634792669943164,0.041045703406662803,0
2.896,1.4599948018040771,0.01856841329640696,1.3367776393787525,0.9888928558346188,-0.011169980001404008,-0.0215873055447235,0.4594861887199941,-0.8857647087895937,3.7455388262931564,-0.022382664690011912,-0.03863929842053945,-0.028707631429726786,2.896,0.0,1.0,0.4940407127934801,-0.0028968506793998552,0.040588329350534365,0
2.904,1.4679036699187067,0.01847709640320755,1.3366046155035871,0.9886085143286882,-0.011414611649926252,-0.021627984395668265,0.4493726492364363,-0.9024682708817592,3.7322743936601888,-0.022515895138068374,-0.036669862419052075,-0.028645044160486556,2.904,0.0,1.0,0.49416689588580076,-0.002730960924188071,0.040127124413433586,0
2.912,1.475810180034104,0.01838385580239142,1.3364313269605517,0.9883137644246488,-0.011655075102015803,-0.021661067879418214,0.4392044977050238,-0.9182815040648552,3.719050510111762,-0.02264184525019588,-0.03472176708055342,-0.02857801585773158,2.912,0.0,1.0,0.49428832613204055,-0.002562568698573471,0.039656175809163044,0
2.92,1.4837142472759328,0.018288723349293216,1.336257832090953,0.9880084052286121,-0.01189155663727595,-0.021686858699821128,0.4289848160724971,-0.9332150618777938,3.705868811982023,-0.02276051948334952,-0.03279688501895626,-0.028506589426510135,2.92,0.0,1.0,0.4944050713941705,-0.002392431395853954,0.039179994585583314,0
2.928,1.4916157876427285,0.01819172563262791,1.3360841868550004,0.987692545849459,-0.012124714583162912,-0.021705654494089774,0.4187175230908697,-0.9472799311984722,3.692730915825672,-0.02287009972831904,-0.030895947883432945,-0.028430808060573808,2.928,0.0,1.0,0.494517149234468,-0.002225539960409653,0.03870047767870892,0
2.936,1.4995147256907937,0.018092898990728176,1.335910445095089,0.9873672560081547,-0.012353330237466945,-0.021717719988940128,0.40840557781396897,-0.9604864891899915,3.679638425590626,-0.02297268720572675,-0.029017629782101984,-0.028350715268473554,2.936,0.0,1.0,0.49462458315669733,-0.002055272004172673,0.03821348355353317,0
2.944,1.5074109875542205,0.01799227894445478,1.335736658350959,0.9870327329283579,-0.01257750578417456,-0.021723343016246687,0.3980519741887065,-0.9728456915625244,3.666592924035527,-0.023068213853351657,-0.027163197018413666,-0.028266354833322817,2.944,0.0,1.0,0.494727456355258,-0.0018822264018686988,0.03772142379214204,0
2.952,1.5153045017103959,0.017889891901440136,1.3355628758492892,0.9866892695219258,-0.012798380376830296,-0.0217228127087111,0.38766084391740635,-0.9843686852540492,3.6535959757706,-0.0231542058894235,-0.025333071129502987,-0.02817777081018721,2.952,0.0,1.0,0.49482580289104783,-0.0017138390305682302,0.03722516776373998,0
2.96,1.5231952010871908,0.01778577314197252,1.335389144705691,0.9863374220993645,-0.0130148449334522,-0.021716392949792624,0.3772353258582325,-0.9950663555079354,3.640649130512335,-0.023232837893644845,-0.023526685503716508,-0.028085007551988866,2.96,0.0,1.0,0.4949196610223185,-0.0015437241312436026,0.036723280680269615,0
2.968,1.53108302004148,0.01767996200154808,1.3352155098552754,0.9859773692861573,-0.013226392553054599,-0.021704356301939873,0.36677825183631796,-1.0049501161182253,3.627753918000939,-0.023304788734137202,-0.021745197256678454,-0.027988109658364135,2.968,0.0,1.0,0.49500911798058805,-0.001369511151125255,0.036218089666397404,0
2.976,1.5389678992642475,0.01757248736693713,1.3350420140703558,0.9856099028459373,-0.013434329326368774,-0.021686973114931948,0.35629372121839864,-1.014031192736324,3.614911852918064,-0.023367302216560654,-0.019988200082171635,-0.027887121970679104,2.976,0.0,1.0,0.49509422172491774,-0.001199552617610268,0.03570770821282083,0
2.984,1.5468497822525977,0.017463383496878395,1.3348686980505509,0.9852353735437678,-0.013637983757341935,-0.021664502475617346,0.3457850587373989,-1.0223207360284965,3.602124434110371,-0.02342207765991308,-0.018255534628287336,-0.027782089612058337,2.984,0.0,1.0,0.49517503147820474,-0.0010295066842473874,0.03519193108147782,0
2.992,1.5547286103165743,0.017352689470837877,1.3346956003607577,0.9848535079970551,-0.013836753255064607,-0.021637211224130665,0.33525521783377843,-1.0298306841232998,3.5893931396031817,-0.023469934999021832,-0.016548922819320962,-0.02767305793526471,2.992,0.0,1.0,0.49525163681251855,-0.0008565152534365447,0.03467532048475448,0
3.0,1.5626043340000122,0.017240438424977987,1.334522757598252,0.9844654604297515,-0.014031380732486054,-0.021605345313243533,0.3247080618582168,-1.036572446826577,3.5767194348171376,-0.023508898951204255,-0.014867216010946312,-0.027560072506511348,3.0,0.0,1.0,0.4953240879324964,-0.0006860408566723084,0.03415378539002884,0
3.008,1.570476908262134,0.017126665835865407,1.3343502043978783,0.984071782765223,-0.014221573639072381,-0.021569150046686,0.3141469149069483,-1.0425572717746223,3.5641047701997826,-0.02354015592062903,-0.0132100644374538,-0.02744317914852508,3.0,0.0,1.0,0.49539246719933616,-0.0005156453650862897,0.01762621700162702,0
3.016,1.578345758258293,0.01701137542467469,1.3341779637279463,0.9836062495198826,-0.014411301398839626,-0.02153008374150405,0.30357513234202016,-1.04815471983432,3.551548647761848,-0.023563810338801214,-0.012359201522647124,-0.02732242390277145,3.0,0.0,1.0,0.49545692761214977,-0.0003573657716965592,0.002497291864875375,0
3.024,1.586210361104054,0.01689457340664917,1.3340060573660073,0.9830753557201074,-0.01460025225319031,-0.02148829524236631,0.2929963523276483,-1.053702624904858,3.539050919944504,-0.023579403655436044,-0.012245410369352902,-0.027197844438978054,3.0,0.0,1.0,0.4954994485607556,-0.00021125968537259038,-0.011325773106917535,0
3.032,1.5940702414834012,0.01677627273232676,1.3338344972500593,0.9824850474184073,-0.014787584290301256,-0.021445014493485015,0.28241344562904735,-1.0595091887375967,3.5266117560194945,-0.023588751855728087,-0.012804044579699369,-0.027069478807718157,3.0,0.0,1.0,0.49552114518406615,-7.23020133024388e-05,-0.02392993935944914,0
3.04,1.601924956098201,0.016656485406304815,1.3336632857053843,0.9818393268499664,-0.014973415752743219,-0.021401443084381362,0.27182951422422763,-1.0658562330264707,3.5142316045636433,-0.023591477449157034,-0.013977553004319214,-0.026937365509664243,3.0,0.0,1.0,0.49552423765044545,5.833959156786861e-05,-0.035388060143743016,0
3.048,1.6097740985644353,0.016535224241667784,1.3334924166070585,0.981142808279288,-0.01515764557962869,-0.0213586372907261,0.2612480056826941,-1.072999698571132,3.5019111714757725,-0.023586939108727275,-0.015709473932613013,-0.026801543545809336,3.0,0.0,1.0,0.4955107856950682,0.00017973109038108004,-0.04577552300295019,0
3.056,1.6176172985698172,0.01641251360990875,1.3333218763968147,0.9804000006727374,-0.015338828969879295,-0.02131752628047091,0.2506712077864459,-1.081171171317572,3.489651393746049,-0.023577766290822973,-0.017946675061472135,-0.02666205250901465,3.0,0.0,1.0,0.4954826887340897,0.00030000016729243156,-0.055164602979961674,0
3.064,1.6254542108692192,0.016288373602823276,1.3331516446687748,0.9796140374252464,-0.01551750088568413,-0.0212789660049973,0.24010196975691345,-1.0905805232669543,3.4774534097273917,-0.02356282116090416,-0.02064178580326396,-0.026518932617074373,3.0,0.0,1.0,0.4954416383484079,0.0004156267260404592,-0.06361675086362668,0
3.072,1.6332845166717376,0.016162820980306004,1.3329816949765614,0.978788225314791,-0.015694077814658827,-0.02124371152667075,0.22954374731921875,-1.1014164584695492,3.4653185401798456,-0.02354085584545626,-0.02374862722141758,-0.026372224753377187,3.0,0.0,1.0,0.49538904284709745,0.0005232214443885511,-0.07119405027597658,0
3.08,1.6411079202611176,0.016035885128215226,1.332811995490029,0.9779254486724968,-0.01586698151134712,-0.021212435816541406,0.21899868909385528,-1.1138480181316825,3.4532482660865345,-0.02351478630636767,-0.027224304047334665,-0.02622197052866999,3.0,0.0,1.0,0.49532612483356897,0.000631764270744746,-0.07795415405266695,0
3.088,1.6489241453799088,0.01590759379368397,1.3326425093933314,0.9770281398489056,-0.016036416816406853,-0.02118576208721368,0.20846933802061976,-1.1280263459258697,3.4412442068999614,-0.023483806400038082,-0.031029772285200093,-0.026068212265986785,3.0,0.0,1.0,0.4952539029429133,0.0007392650486404417,-0.08394918295049927,0
3.096,1.6567329369839274,0.015777968041134887,1.3324731953438818,0.9760989505023331,-0.01620321906863546,-0.02116425618120989,0.1979590722862304,-1.144085060806764,3.4293081050629057,-0.02344613816981137,-0.03512680170417605,-0.025910993043157006,3.0,0.0,1.0,0.49517316154250324,0.0008402981531395667,-0.08923226674880197,0
3.104,1.6645340527061903,0.015647037961800583,1.3323040077230854,0.9751394652828606,-0.016366259916787848,-0.021148452599531062,0.1874701830273487,-1.1621420428638278,3.417441806202151,-0.023404188370098545,-0.03948105826242774,-0.025750356746827185,3.0,0.0,1.0,0.4950845424822008,0.0009417190126673053,-0.09384888874818556,0
3.112,1.6723272614363256,0.015514835531036327,1.3321348968423572,0.9741510912669291,-0.016525303845531962,-0.02113886009102986,0.17700506468460422,-1.182300721439346,3.4056472427031355,-0.023357758367759465,-0.04406101802213295,-0.02558634801104348,3.0,0.0,1.0,0.4949885207189777,0.0010437912198565588,-0.09784106795113473,0
3.12,1.680112351005906,0.01538138712502111,1.3319658092626538,0.9731361961975308,-0.01668105075190227,-0.021135947462912117,0.16656683432627323,-1.2046498353758934,3.393926422768809,-0.023305290030627215,-0.0488346342258565,-0.025419012248633983,3.0,0.0,1.0,0.49488540927578023,0.0011418586221893443,-0.10125580946103435,0
3.128,1.6878891161587435,0.015246723598367254,1.3317966877241414,0.9720956441046964,-0.016832940831731927,-0.021140192314046895,0.15615786076333096,-1.229265453397031,3.3822814129850807,-0.023248426657143852,-0.053774267955025754,-0.025248395709705038,3.0,0.0,1.0,0.4947754553665156,0.0012399205712995479,-0.10413011498504171,0
3.136,1.6956573545724352,0.01511087576268397,1.3316274711367433,0.971029801711454,-0.01698097946041043,-0.021152073424772082,0.14578071951449453,-1.2562122197430936,3.3707143249480906,-0.02318672126996688,-0.05885499775406764,-0.025074545394018242,3.0,0.0,1.0,0.4946587851501099,0.0013371273418155763,-0.10649642095661299,0
3.144,1.7034168788759168,0.014973874823391608,1.3314580948811583,0.9699405379352013,-0.01712511741154534,-0.021172031948128375,0.1354381714669525,-1.2855425881194837,3.359227307794616,-0.02311976653985202,-0.06405023098540504,-0.024897509074343422,3.0,0.0,1.0,0.4945354256860866,0.0014328370970304316,-0.10839527089285797,0
3.152,1.7111675067840384,0.014835753888854395,1.331288490611989,0.9688284885152165,-0.017265116817151784,-0.021200533646153052,0.1251324639497499,-1.3172986637231734,3.3478225342943024,-0.023048673735497995,-0.06933739362095163,-0.02471733532441648,3.0,0.0,1.0,0.49440541572957014,0.0015293004442192143,-0.1098583941118439,0
3.16,1.718909054097511,0.014696541462946066,1.3311185860878652,0.9676934141840725,-0.01740155323854114,-0.021238065515477012,0.11486637568044335,-1.351513516096547,3.3365021897203486,-0.02297226890702747,-0.07469677582102309,-0.024534073440905284,3.0,0.0,1.0,0.49426872280463896,0.001622844293527534,-0.11091138331025382,0
3.168,1.7266413448851685,0.014556269286696146,1.330948305411403,0.9665363484572101,-0.01753402203123999,-0.021285084557754935,0.10464252799254266,-1.3882104012040253,3.325268465822879,-0.022890875296563973,-0.08010697061830116,-0.024347773476963697,3.0,0.0,1.0,0.49412526450149374,0.0017150021691172829,-0.11158706815730725,0
3.176,1.734364206992061,0.014414973718471906,1.3307775688994719,0.965357763361565,-0.017661946028030055,-0.021342063991400862,0.09446286609233422,-1.4274041172631937,3.3141235508401543,-0.022805942886366587,-0.08554952878917396,-0.0241584862151295,3.0,0.0,1.0,0.49397502172753777,0.0018095835114948153,-0.11191290287122599,0
3.184,1.7420774656518472,0.01427268235117611,1.3306062928839164,0.9641573324732587,-0.017786420911974368,-0.021409501944419804,0.08433019710949974,-1.4691021662772243,3.303069620835616,-0.02271556183313106,-0.09100853516657302,-0.023966263086736127,3.0,0.0,1.0,0.49381795290012903,0.001900246724042834,-0.11191077672501687,0
3.192,1.7497809488858989,0.014129424353897352,1.3304343898662492,0.9629354042564601,-0.017907249659844852,-0.021487877208406836,0.07424716090288339,-1.5133042659743179,3.292108834155471,-0.022620063488709447,-0.09646700987605585,-0.02377115625346762,3.0,0.0,1.0,0.49365400738185067,0.001987907871257716,-0.11160688559845491,0
3.2,1.7574744840195542,0.013985237560563768,1.330261768441699,0.9616918917069257,-0.018023349166697997,-0.02157767806875292,0.0642154271427039,-1.5600035075842784,3.2812433242385093,-0.022521527163548164,-0.1019104986066075,-0.023573218530773238,3.0,0.0,1.0,0.4934832239683173,0.0020788651952822063,-0.11102290749994381,0
3.208,1.7651578975275914,0.013840150490889333,1.3300883332773734,0.9604266885046538,-0.01813588370930431,-0.02167939554071324,0.0542376153176412,-1.6091869358959763,3.2704751938048657,-0.022417840112789203,-0.10732581245144858,-0.023372503269015535,3.0,0.0,1.0,0.49330564633905677,0.0021662851944347986,-0.1101790903346527,0
3.216,1.7728310165638277,0.013694190528855687,1.3299139852199595,0.9591398795295384,-0.018244995254205896,-0.021793507176733527,0.044316271148973026,-1.6608353610723374,3.2598065098119458,-0.022309119693957213,-0.11269935203750844,-0.023169064496590713,3.0,0.0,1.0,0.49312135113523936,0.002249750617248761,-0.10909741673870216,0
3.224,1.7804936618444762,0.013547392659850024,1.3297386211763706,0.957830660081066,-0.01834973362570789,-0.021920505448600854,0.03445303477257422,-1.7149246817088215,3.2492392981062665,-0.02219729544866762,-0.11802040416092777,-0.022962956816942163,3.0,0.0,1.0,0.4929305138197991,0.0023349331451502364,-0.10779328709308517,0
3.232,1.7881456535010525,0.013399786954692643,1.3295621343494337,0.9564989570720295,-0.018450713144672594,-0.02206085336711583,0.02465020159842357,-1.771425843484497,3.238775539798727,-0.02208088944387306,-0.12327816525878273,-0.022754235267486586,3.0,0.0,1.0,0.4927333163446129,0.00241763274531279,-0.10628486321140812,0
3.24,1.7957868132804644,0.013251401007306358,1.3293844144291722,0.9551449724265044,-0.018548243423285576,-0.022214990032685955,0.014910032224642088,-1.8303046802476086,3.228417167226866,-0.02195992725548304,-0.1284614850909276,-0.02254295546031866,3.0,0.0,1.0,0.49253000914237416,0.0024968168584882586,-0.10459210127913632,0
3.248,1.8034169530253235,0.013102265859596356,1.3292053473982144,0.9537674681073828,-0.018641893463750295,-0.022383378869724142,0.005234181316266868,-1.8915234849871017,3.2181660601964652,-0.021835678893380304,-0.1335626405092501,-0.022329173492676876,3.0,0.0,1.0,0.4923209450584004,0.0025756011799361427,-0.10272578614980735,0
3.2560000000000002,1.8110358811899436,0.012952410345873779,1.3290248159047502,0.9523660205775312,-0.018731939215322235,-0.022566436683025267,-0.0043752680784506824,-1.9550407216796057,3.2080240434997,-0.021707156636694962,-0.13857327956865878,-0.02211294581842227,3.0,0.0,1.0,0.49210647062713,0.0026515521689551534,-0.10070041674011668,0
3.2640000000000002,1.8186434093108612,0.012801863902254473,1.3288426996798892,0.9509410151146852,-0.01881830545241331,-0.02276452810762508,-0.013916497963465543,-2.0208106336273364,3.197992884012146,-0.021574884486116108,-0.1434841957695162,-0.02189432935140127,3.0,0.0,1.0,0.4918870170135494,0.0027255817254909845,-0.09853457473095445,0
3.2720000000000002,1.8262393388515157,0.012650654993814315,1.3286588753279573,0.9494911925818171,-0.018901113555019666,-0.022978043991485494,-0.023387953323326265,-2.0887848982140884,3.1880742886339966,-0.02143938117432479,-0.1482897925144463,-0.02167338136299135,3.0,0.0,1.0,0.49166311982443334,0.0027980250380307894,-0.09623669747796065,0
3.2800000000000002,1.8338234651494063,0.01249880822483903,1.3284732167232949,0.9480157872363205,-0.018980846121910696,-0.02320732558281082,-0.03278761328245829,-2.1589123506132255,3.1782699023472043,-0.021299575029904715,-0.15298387035517846,-0.021450159417328946,3.0,0.0,1.0,0.49143529271618064,0.0028656996570506597,-0.0938178425741511,0
3.2880000000000003,1.8413955851445032,0.012346354614559258,1.3282855955803463,0.9465149993871108,-0.019056701284971386,-0.023452642868561982,-0.04211413514535455,-2.2311385281296663,3.168581306190023,-0.021156890008102308,-0.15755923559614163,-0.02122472144955391,3.0,0.0,1.0,0.4912041356273603,0.002933091985939315,-0.09129374813631219,0
3.2960000000000003,1.8489554879200063,0.012193321937083355,1.3280958814041581,0.9449878469378925,-0.019129084684487787,-0.023714272023519768,-0.05136619991706747,-2.305407061812341,3.1590100168416755,-0.02101132214011765,-0.16201173032595878,-0.02099712558801163,3.0,0.0,1.0,0.4909703420578435,0.0029989195948321584,-0.0886722020279829,0
3.3040000000000003,1.856502956187906,0.01203973103712928,1.327903941885688,0.9434335334874681,-0.019198862494259485,-0.023992439808761274,-0.060541902091204185,-2.3816594524453616,3.1495574850106425,-0.02086153657443587,-0.16633670791306698,-0.02076743018631469,3.0,0.0,1.0,0.49073457479905963,0.0030584570876916843,-0.08596245543653164,0
3.3120000000000003,1.864037770232967,0.011885611313000569,1.327709643417913,0.9418517556326004,-0.019264965516089003,-0.024287308471864378,-0.06964021062531468,-2.459834874999323,3.140225094220085,-0.020709386246987826,-0.17052909493786192,-0.020535693894570325,3.0,0.0,1.0,0.49049757926925414,0.003117660284186266,-0.08317607683633549,0
3.3200000000000003,1.8715597042876533,0.011730990959797,1.3275128513133503,0.9402417568358096,-0.019327544150446085,-0.0245990130703437,-0.07866012108782464,-2.5398711267194973,3.1310141615302185,-0.020554874898441756,-0.1745858861186787,-0.02030197541295149,3.0,0.0,1.0,0.4902601668168773,0.003176052330918208,-0.08032028121675022,0
3.3280000000000003,1.8790685286530553,0.011575888984272727,1.3273134302900915,0.9386030456752402,-0.019387746940534144,-0.02492762790733622,-0.08759997140013302,-2.6217043253379644,3.121925936176192,-0.020396514412882937,-0.17850341777960518,-0.02006633357023314,3.0,0.0,1.0,0.4900231152064688,0.0032278483941933674,-0.07740420520780272,0
3.336,1.8865640077795194,0.011420331200422247,1.3271112447954798,0.936934890808,-0.019444722981309892,-0.025273186826457194,-0.0964589302456229,-2.705269114292837,3.112961599315069,-0.020236064847412843,-0.18227847382491777,-0.01982882741572031,3.0,0.0,1.0,0.4897872815590101,0.003278220356722393,-0.07443571126105808,0
3.344,1.8940458990656484,0.011264345144394849,1.3269061593645828,0.93523641076613,-0.019498257003424804,-0.025635678862133787,-0.10523626914384647,-2.790499313701882,3.1041222654571783,-0.02007369922612646,-0.18590925810123524,-0.019589515944815596,3.0,0.0,1.0,0.48955355238135057,0.0033280650630801503,-0.07142013928413354,0
3.352,1.9015139597322825,0.01110795002167255,1.3266980393737604,0.9335075833292781,-0.01954939034028751,-0.02601499885278849,-0.11393068847308369,-2.8773273522692766,3.0954089810623624,-0.01990812163491856,-0.18939273504741136,-0.019348458174721545,3.0,0.0,1.0,0.48932277768252064,0.0033722396394567124,-0.0683673871073342,0
3.36,1.908967939933043,0.010951168848742084,1.3264867511471536,0.9317475250950726,-0.01959764661630803,-0.02641102832584644,-0.12254158144909783,-2.9656848366986903,3.0868227254542586,-0.01974079504788126,-0.19272711125081973,-0.019105713246248757,3.0,0.0,1.0,0.48909588461952025,0.003414360754819778,-0.06528296339076156,0
3.368,1.916407580453398,0.010794025476717014,1.3262721622784979,0.9299550650443793,-0.019642921503133768,-0.026823608581969915,-0.1310683515228846,-3.05550307574218,3.0783644126692535,-0.019571694695285954,-0.195911736389103,-0.018861340167230765,3.0,0.0,1.0,0.4888737911629467,0.0034546998831399625,-0.062169806573705466,0
3.376,1.9238326241652814,0.01063654047352235,1.3260541426656052,0.9281304639854353,-0.019685625399333075,-0.027252451611600018,-0.13951012455290246,-3.1467122676824735,3.0700348897886816,-0.019400169743431936,-0.19894418745150208,-0.018615397893842648,3.0,0.0,1.0,0.4886573783173968,0.0034910144307710306,-0.05903791068983383,0
3.384,1.9312428078115182,0.010478735631309195,1.3258325645256743,0.9262729557796059,-0.019725605276644357,-0.02769726749135566,-0.1478665658121312,-3.239242259158314,3.061834939022634,-0.019227353311926813,-0.2018236968010125,-0.018367945373699915,3.0,0.0,1.0,0.4884475982265996,0.0035254775357684114,-0.05589172430007505,0
3.392,1.9386378577978642,0.010320630010951563,1.32560730260936,0.9243812482932366,-0.019763202544704005,-0.028157739539298777,-0.1561371507813316,-3.3330229807903886,3.053765279677979,-0.01905278939567543,-0.20455044705482148,-0.018119041356701036,3.0,0.0,1.0,0.48824535635313965,0.0035563733103896288,-0.05273266459606607,0
3.4,1.9460175017684815,0.010162244478615579,1.3253782352858492,0.9224554963271611,-0.019798191541998196,-0.02863341543885101,-0.16432139507385804,-3.4279836149383005,3.045826566456078,-0.018876525798498727,-0.2071228050956565,-0.017868744497023553,3.0,0.0,1.0,0.4880515272588067,0.003584449906530729,-0.049569280949507244,0
3.408,1.9533814630533188,0.010003600999505266,1.3251452446622392,0.9204951606046518,-0.01983043488878902,-0.029123827951262254,-0.1724192613780254,-3.5240533442264774,3.038019392362309,-0.018699499790887076,-0.20954077069152757,-0.01761711330220515,3.0,0.0,1.0,0.4878670459781541,0.0036115660434902913,-0.04640558251995547,0
3.416,1.9607294560345143,0.00984471485588868,1.3249082167452277,0.9184991226494281,-0.019860767952073328,-0.029628489626430974,-0.18043032406130038,-3.6211616480079187,3.0303442904696865,-0.018520828059574133,-0.2118049903185183,-0.017364206017212728,3.0,0.0,1.0,0.48769276491286884,0.0036338840714687792,-0.04324282701612442,0
3.424,1.9680611940102546,0.00968560494832187,1.3246670423262483,0.9164672469675396,-0.019888738445851286,-0.030146802372439777,-0.1883544022981867,-3.7192376449245694,3.0228017325807883,-0.018341010915120495,-0.2139146760885296,-0.017110080758559083,3.0,0.0,1.0,0.48752951708518283,0.0036535333354172812,-0.04008740195006533,0
3.432,1.9753763864030396,0.009526293905251835,1.3244216172153478,0.9143990490981145,-0.019913880383754183,-0.030678138862568826,-0.19619173877543042,-3.8182107747597924,3.0153921326907898,-0.018160940273873126,-0.21587052753099958,-0.01685479538132441,3.0,0.0,1.0,0.48737818288356116,0.0036733161042702515,-0.036942381030513005,0
3.44,1.9826747371381586,0.009366795032168048,1.3241718425511138,0.9122938418898833,-0.01993735913547326,-0.03122183302924112,-0.20394206251797847,-3.9180108516730994,3.008115848111977,-0.017979465603327832,-0.21767336027233905,-0.01659840740899606,3.0,0.0,1.0,0.48723953051202706,0.0036880134341422746,-0.03381001208464457,0
3.448,1.9899559473918018,0.009207124687245294,1.3239176253473646,0.9101512817053962,-0.019958793115344212,-0.03177715046863791,-0.21160545145413698,-4.0185676741512015,3.0009731788684033,-0.017797320558503364,-0.2193231389455496,-0.01634097419998747,3.0,0.0,1.0,0.4871143190055562,0.003699910081431567,-0.03069484584072213,0
3.456,1.9972197126329545,0.009047304581008877,1.3236588786512768,0.9079706551440972,-0.01997751327955205,-0.03234333701096136,-0.21918234538699705,-4.119811678903819,2.9939643716073685,-0.0176152688259095,-0.22082125462249547,-0.016082552761871545,3.0,0.0,1.0,0.48700333817792424,0.0037122405084583712,-0.027598116969522413,0
3.464,2.0044657269449364,0.008887347758267017,1.323395522216548,0.9057517889977609,-0.019994602842732506,-0.03291955434110653,-0.22667267562930032,-4.221673685360142,2.987089619660547,-0.017432177585994156,-0.22216854092409047,-0.015823199717476536,3.0,0.0,1.0,0.4869072536364898,0.003720075937509757,-0.024523480725331392,0
3.472,2.011693681468506,0.008727268964974472,1.3231274827134545,0.9034943154461863,-0.020009849161568113,-0.03350493788671608,-0.23407676877275466,-4.324084779775503,2.980349063434319,-0.017248887977481316,-0.22336557859906264,-0.015562971469693035,3.0,0.0,1.0,0.4868267239826797,0.0037253739990366595,-0.02147435866469416,0
3.48,2.0189032592618394,0.008567086603087356,1.3228546936516044,0.9011972241667219,-0.020022795235889443,-0.034098632731255345,-0.24139516463943145,-4.426976949098329,2.973742794568476,-0.017065845649264454,-0.22441433117143722,-0.015301924000343496,3.0,0.0,1.0,0.4867624149132399,0.003730258079162406,-0.018450075908392538,0
3.488,2.0260941445633494,0.008406814427522722,1.3225770963830221,0.8988606626887156,-0.020034021945579194,-0.03469965857278762,-0.2486280185718414,-4.530282579272724,2.9672708549188336,-0.01688219474389328,-0.22531566761008012,-0.015040112880387875,3.0,0.0,1.0,0.4867148768742245,0.0037317428180889886,-0.015455040507474982,0
3.496,2.033266019814618,0.008246466912206415,1.3222946401455073,0.896484406408586,-0.02004343941453847,-0.035307029689354036,-0.25577589572682996,-4.633934549901995,2.9609332379549023,-0.016698814321727127,-0.22607066337198228,-0.014777593387002538,3.0,0.0,1.0,0.4866846534908439,0.0037314947017425062,-0.012492187708463776,0
3.504,2.040418558383936,0.008086058500500462,1.3220072817311523,0.8940673211647291,-0.020051051463244172,-0.03591980179438051,-0.2628393877664358,-4.737866807921742,2.9547298928309655,-0.016515748801385493,-0.2266816454049505,-0.014514420320686955,3.0,0.0,1.0,0.4866722582054181,0.003729649415598696,-0.009559735558692495,0
3.512,2.0475514348549892,0.007925602768973644,1.3217149865413864,0.891609558881662,-0.020056966440852395,-0.03653689872075281,-0.26981885023048663,-4.842013756268526,2.948660722655741,-0.016332472203747485,-0.22714960692638012,-0.014250648062427965,3.0,0.0,1.0,0.4866781127749123,0.0037251511233485912,-0.006661723596673941,0
3.52,2.0546643235008606,0.007765115040098775,1.3214177286721014,0.8891110807339351,-0.020060966109358584,-0.03715723366062062,-0.27671506481217295,-4.946310483056388,2.9427255867251327,-0.01614990521296854,-0.22747604109813255,-0.013986330624987282,3.0,0.0,1.0,0.48670264302164057,0.003720134425784224,-0.003800808780101861,0
3.528,2.0617568905985633,0.007604606636448638,1.3211154904562759,0.8865708872128125,-0.02006355045626718,-0.03777977697818515,-0.28352866011163635,-5.050693212623714,2.936924304109975,-0.015967706355033365,-0.22766342507562137,-0.013721521496175115,3.0,0.0,1.0,0.48674619323198276,0.0037126646502256347,-0.000975174880062657,0
3.536,2.068828802504331,0.007444089271297513,1.3208082632992753,0.8839889882209383,-0.020064670643890555,-0.03840339462506835,-0.2902601552859307,-5.1550987021117765,2.931256651653451,-0.015785631918420553,-0.22771291955135978,-0.01345627374271513,3.0,0.0,1.0,0.4868090429448512,0.0037025914740017596,0.0018120377412477184,0
3.544,2.075879725372269,0.0072835795037498995,1.3204960477890093,0.8813653584922422,-0.020063720943451685,-0.039026938783255145,-0.296910510756818,-5.259464578489602,2.925722366971857,-0.015604641177690849,-0.22762642044979453,-0.013190639998199909,3.0,0.0,1.0,0.4868914965692505,0.003693287926103593,0.004558973386724174,0
